	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSDARG00000102020	31.72039161	-1.784361775	0.683933837	-2.608968409	0.009081563	0.032005588
ENSDARG00000039681	272.5558736	-2.238020398	0.300525667	-7.447019159	9.55E-14	3.18E-12
ENSDARG00000045790	453.3653551	-0.86801091	0.290336222	-2.989674884	0.002792745	0.012088528
ENSDARG00000025859	421.7417656	-1.105433666	0.256816703	-4.304368265	1.67E-05	0.000139927
ENSDARG00000058030	2280.240819	-0.781445473	0.195284158	-4.001581497	6.29E-05	0.000443657
ENSDARG00000045704	204.2088361	-1.069138019	0.316785609	-3.374957663	0.00073827	0.003866201
ENSDARG00000003570	830.7460502	-1.15182196	0.222133059	-5.185279324	2.16E-07	2.83E-06
ENSDARG00000062983	761.7216878	-1.802576035	0.234036091	-7.702128441	1.34E-14	4.90E-13
ENSDARG00000045753	83.59498901	-1.505586136	0.44353156	-3.394541161	0.000687437	0.003637711
ENSDARG00000007639	339.4636947	-2.029889104	0.285976612	-7.098094819	1.26E-12	3.70E-11
ENSDARG00000041665	333.122977	-1.552350963	0.308951666	-5.024575466	5.05E-07	6.09E-06
ENSDARG00000053127	96.14043816	-1.016810524	0.417774594	-2.433873524	0.014938214	0.047803293
ENSDARG00000096135	58.62993062	-1.647477441	0.587406665	-2.804662491	0.005036929	0.019630144
ENSDARG00000045675	67.80489907	-1.684264252	0.513824379	-3.277898677	0.001045829	0.00520555
ENSDARG00000045680	375.1032154	-1.709208051	0.283636252	-6.026056406	1.68E-09	3.17E-08
ENSDARG00000045681	105.3219728	-1.223526849	0.416467282	-2.937870275	0.003304753	0.013851959
ENSDARG00000045683	14.4973706	-3.921716299	1.237675735	-3.168613708	0.001531678	0.007233637
ENSDARG00000062651	1234.810703	-1.079312253	0.206381237	-5.229701442	1.70E-07	2.26E-06
ENSDARG00000032919	141.6091944	-1.380876081	0.372731194	-3.704750512	0.000211599	0.001297514
ENSDARG00000032319	78.42552877	-1.107225042	0.455713424	-2.429652023	0.015113325	0.0482726
ENSDARG00000093983	17.83853721	-2.777659588	0.994257422	-2.793702645	0.005210837	0.020188049
ENSDARG00000027316	133.0964041	-1.507705947	0.390505784	-3.860905547	0.000112968	0.000748942
ENSDARG00000007405	952.1606487	-1.316090427	0.218884419	-6.012718643	1.82E-09	3.41E-08
ENSDARG00000016815	48.22910126	-2.918666204	0.604528741	-4.82800239	1.38E-06	1.51E-05
ENSDARG00000002174	336.7680115	-2.223913645	0.28968714	-7.67694984	1.63E-14	5.91E-13
ENSDARG00000006011	161.7087391	-2.406980402	0.378691442	-6.356046475	2.07E-10	4.59E-09
ENSDARG00000045561	91.10473744	-1.395943857	0.45080088	-3.09658636	0.001957628	0.008933134
ENSDARG00000030153	129.9846742	-1.095718832	0.387354064	-2.828726825	0.004673357	0.018467314
ENSDARG00000097195	19.96527941	-2.244635172	0.897867553	-2.499962454	0.012420647	0.041236469
ENSDARG00000045541	215.9070414	-1.339211981	0.362496175	-3.694416858	0.000220392	0.001343705
ENSDARG00000045481	136.4592188	-1.738667003	0.371451131	-4.680742246	2.86E-06	2.91E-05
ENSDARG00000045482	124.9635942	-1.633751146	0.396743501	-4.11790273	3.82E-05	0.000287546
ENSDARG00000010784	193.2075934	-1.096877864	0.330630353	-3.317535294	0.000908154	0.004625851
ENSDARG00000012729	102.7166663	-1.467933871	0.413658434	-3.548661766	0.000387194	0.002191512
ENSDARG00000061951	500.2265032	-0.875583248	0.270292166	-3.239395574	0.001197833	0.005854345
ENSDARG00000045516	16.89510321	-2.633573217	0.969729566	-2.715781088	0.006611962	0.024569872
ENSDARG00000001953	166.9544874	-1.423682304	0.424218879	-3.356008833	0.00079076	0.004098586
ENSDARG00000033413	201.6499081	-0.885292004	0.312060249	-2.836926546	0.004555009	0.018081549
ENSDARG00000089861	1219.558545	-0.798558603	0.219044349	-3.645648044	0.000266719	0.001583401
ENSDARG00000032627	74.76151331	-1.161399026	0.473692855	-2.451797647	0.014214457	0.045952177
ENSDARG00000069244	31.4427839	-1.782687348	0.730162914	-2.441492594	0.014626688	0.047023455
ENSDARG00000045530	41.4144587	-2.153934023	0.631797314	-3.409216812	0.000651497	0.003480751
ENSDARG00000069169	33.0222001	-1.745276606	0.702090574	-2.485828284	0.012925031	0.042506876
ENSDARG00000023036	162.0006014	-1.552337724	0.364223909	-4.262042342	2.03E-05	0.000165653
ENSDARG00000089359	13.53634396	-4.151542086	1.344903756	-3.086869278	0.002022765	0.009186686
ENSDARG00000089457	11.8145877	-3.100249937	1.222517115	-2.535956265	0.011214074	0.038053698
ENSDARG00000105279	138.9809152	-1.851534633	0.393183329	-4.709087333	2.49E-06	2.56E-05
ENSDARG00000102785	4.503711289	-5.692661559	2.255461529	-2.523945315	0.011604598	0.039116979
ENSDARG00000089598	142.7423347	-1.140493881	0.375829936	-3.03460095	0.002408541	0.010666159
ENSDARG00000100752	159.7073578	-1.059180784	0.391196092	-2.707544386	0.006778301	0.025077142
ENSDARG00000017454	2041.917647	-0.548059195	0.197493492	-2.775074707	0.005518903	0.021204854
ENSDARG00000103186	89.36950627	-2.096794339	0.437800392	-4.789384335	1.67E-06	1.79E-05
ENSDARG00000043781	296.3141425	-0.77579324	0.302364843	-2.565752127	0.010295237	0.035513387
ENSDARG00000097583	328.1696746	-1.901579658	0.282711169	-6.726227572	1.74E-11	4.44E-10
ENSDARG00000032405	89.88813842	-1.115063319	0.427064008	-2.610998109	0.009027839	0.031851345
ENSDARG00000019406	471.076536	-0.626717504	0.254973601	-2.457970164	0.013972478	0.045345582
ENSDARG00000105459	14.92937908	-3.518005651	1.11476523	-3.155826496	0.00160044	0.007508005
ENSDARG00000018049	772.5563506	-0.628327269	0.224814172	-2.794873932	0.005191996	0.020135376
ENSDARG00000079027	175.4981702	-1.026236947	0.337587429	-3.039914576	0.002366453	0.01049915
ENSDARG00000098443	861.5694505	-1.142001971	0.229515789	-4.97570112	6.50E-07	7.67E-06
ENSDARG00000036870	101.4400302	-1.032988998	0.408799764	-2.52688257	0.011507997	0.038858725
ENSDARG00000025797	172.0391677	-1.090029449	0.36750557	-2.966021572	0.003016793	0.012901362
ENSDARG00000105564	4.71124262	-5.75856803	2.24424232	-2.565929703	0.010289968	0.035501592
ENSDARG00000060962	249.2982922	-0.799435622	0.297193775	-2.689947403	0.007146328	0.026199378
ENSDARG00000006889	246.4517147	-1.29258183	0.32651635	-3.95870476	7.54E-05	0.00052233
ENSDARG00000101144	800.7847858	-0.99252997	0.227991297	-4.353367795	1.34E-05	0.000115074
ENSDARG00000101706	23.45733558	-2.7952939	0.876696525	-3.188439581	0.001430429	0.00682771
ENSDARG00000001234	90.269794	-1.52824026	0.431825327	-3.539024148	0.000401609	0.002263754
ENSDARG00000013031	773.2444116	-0.605380359	0.238830291	-2.534772102	0.01125205	0.038142105
ENSDARG00000057328	15.35384677	-2.609936171	1.043887708	-2.50020778	0.012412048	0.041215302
ENSDARG00000007526	3031.710962	-0.505576984	0.205093107	-2.465109583	0.013697135	0.044610405
ENSDARG00000102066	48.66821199	-3.355517963	0.665753328	-5.040182036	4.65E-07	5.65E-06
ENSDARG00000079463	156.1484256	-1.999583206	0.37075835	-5.393225018	6.92E-08	9.85E-07
ENSDARG00000013329	530.8835701	-0.767495063	0.286000527	-2.683544227	0.007284634	0.026621093
ENSDARG00000104169	824.9405288	-1.161941759	0.241135159	-4.81863269	1.45E-06	1.57E-05
ENSDARG00000089821	14.5574595	-2.761137482	1.087806436	-2.538261764	0.011140462	0.037837355
ENSDARG00000056233	331.4520733	-0.938376603	0.268667018	-3.492712315	0.000478141	0.002648418
ENSDARG00000069331	67.07945268	-1.261785414	0.518412988	-2.433938664	0.014935526	0.047803293
ENSDARG00000016687	330.5867616	-1.038224066	0.279914731	-3.709072629	0.00020802	0.001278426
ENSDARG00000036426	52.45535523	-1.508800373	0.575054467	-2.623752116	0.008696705	0.030876039
ENSDARG00000079034	27.83565234	-1.989933953	0.811609299	-2.4518373	0.014212891	0.045952177
ENSDARG00000103211	70.10355804	-1.673910671	0.516962104	-3.237975583	0.001203811	0.00587907
ENSDARG00000069376	12.56362747	-3.196778929	1.220826598	-2.618536435	0.008830786	0.031248023
ENSDARG00000036445	167.4397909	-0.857266042	0.333502299	-2.570495147	0.010155325	0.0351128
ENSDARG00000087162	196.4701775	-1.084867081	0.354376128	-3.061343573	0.002203461	0.009890324
ENSDARG00000013317	43.45401322	-1.537904211	0.590276723	-2.605395318	0.009176831	0.032264319
ENSDARG00000077842	239.7478365	-0.917792848	0.301820921	-3.040852318	0.002359095	0.010474557
ENSDARG00000069563	51.96149115	-2.031950303	0.612013109	-3.320109117	0.000899823	0.004591943
ENSDARG00000075831	41.86942629	-1.710082173	0.625815729	-2.732565026	0.006284327	0.023571444
ENSDARG00000054786	32.33887039	-1.938177154	0.718493205	-2.697558084	0.00698501	0.025707247
ENSDARG00000054805	175.1371815	-1.679300043	0.359611984	-4.669755513	3.02E-06	3.05E-05
ENSDARG00000006545	344.6703267	-1.078842759	0.277243767	-3.891314742	9.97E-05	0.000672379
ENSDARG00000036345	292.9736575	-1.806206432	0.284983989	-6.337922492	2.33E-10	5.09E-09
ENSDARG00000105626	373.3878067	-2.153464576	0.283624856	-7.592651101	3.13E-14	1.10E-12
ENSDARG00000054934	82.22931316	-1.313842053	0.457052588	-2.874597122	0.004045433	0.01636333
ENSDARG00000037560	439.3685273	-1.355298086	0.268138658	-5.054467333	4.32E-07	5.29E-06
ENSDARG00000036473	189.8643865	-0.814422426	0.334160173	-2.437221706	0.014800602	0.04748712
ENSDARG00000056741	635.2191266	-0.752350062	0.232835499	-3.231251523	0.001232494	0.005997785
ENSDARG00000069433	66.81347971	-1.426661622	0.505976273	-2.819621589	0.004808031	0.0189177
ENSDARG00000009346	596.9890924	-0.968574925	0.241164856	-4.01623579	5.91E-05	0.000419276
ENSDARG00000056587	52.55923694	-2.206631985	0.555439123	-3.972770179	7.10E-05	0.000495458
ENSDARG00000056557	765.5043223	-1.091981499	0.23534528	-4.639912463	3.49E-06	3.48E-05
ENSDARG00000010596	728.5206281	-1.394507946	0.252312249	-5.526913385	3.26E-08	4.95E-07
ENSDARG00000054264	323.8523352	-1.208732234	0.276340045	-4.374075552	1.22E-05	0.000105621
ENSDARG00000036057	61.74632256	-1.38036322	0.52487257	-2.629901615	0.008540958	0.030435687
ENSDARG00000053630	7.180183382	-6.362844121	1.979671934	-3.21409018	0.001308586	0.006320001
ENSDARG00000074968	164.8942114	-0.944336753	0.335585984	-2.813993428	0.004893023	0.019189168
ENSDARG00000053405	217.3986866	-1.510956143	0.31365228	-4.817296864	1.46E-06	1.58E-05
ENSDARG00000079165	81.87067596	-1.178350987	0.463039155	-2.544819318	0.01093343	0.037226417
ENSDARG00000014577	86.87913968	-1.552191933	0.445935114	-3.480757362	0.000499998	0.002750492
ENSDARG00000029242	95.92372267	-1.293677972	0.416325574	-3.1073709	0.001887594	0.008667128
ENSDARG00000007244	248.7505131	-1.281656003	0.295186792	-4.341847396	1.41E-05	0.00012047
ENSDARG00000033042	64.97668577	-2.315039509	0.532669772	-4.346106404	1.39E-05	0.000118524
ENSDARG00000003520	110.3828278	-1.031965296	0.413089681	-2.498162854	0.012483883	0.041369431
ENSDARG00000010658	1112.622411	-0.841835903	0.294856054	-2.855074171	0.004302678	0.017240354
ENSDARG00000068557	56.94189916	-1.54837577	0.539970117	-2.867521222	0.004137011	0.016657869
ENSDARG00000052331	57.66585218	-2.0464011	0.53344681	-3.836185841	0.00012496	0.000815767
ENSDARG00000105669	500.0020537	-1.579541045	0.259381985	-6.089632795	1.13E-09	2.22E-08
ENSDARG00000012199	113.4690515	-1.20496649	0.40996863	-2.939167537	0.003290951	0.013805431
ENSDARG00000088428	135.7227719	-1.337075566	0.41118954	-3.251725633	0.001147067	0.005628266
ENSDARG00000035924	630.9509405	-0.709070585	0.234122477	-3.028630967	0.002456646	0.010851646
ENSDARG00000011301	1045.988903	-0.639918805	0.22169551	-2.886476168	0.003895823	0.015834926
ENSDARG00000045139	30.71854913	-3.060307469	0.773599205	-3.955934091	7.62E-05	0.00052785
ENSDARG00000008454	227.4714353	-3.068565123	0.344314903	-8.912089174	5.01E-19	3.03E-17
ENSDARG00000015349	418.5016216	-1.463024174	0.314455285	-4.65256666	3.28E-06	3.28E-05
ENSDARG00000011897	68.80804779	-1.517987079	0.488970564	-3.104454933	0.0019063	0.008738383
ENSDARG00000009702	125.2005278	-1.571821363	0.38251014	-4.109227963	3.97E-05	0.000296934
ENSDARG00000044815	66.97875761	-1.495055221	0.501363538	-2.981978361	0.002863922	0.012341101
ENSDARG00000074367	137.7982729	-1.403936596	0.423150497	-3.317818614	0.000907234	0.004622389
ENSDARG00000091514	93.58841557	-1.125886457	0.419459952	-2.684133375	0.007271809	0.026584349
ENSDARG00000003553	9.041599159	-3.579821733	1.424356195	-2.513291089	0.01196106	0.040022423
ENSDARG00000102335	75.95845796	-2.635528911	0.518056265	-5.087341068	3.63E-07	4.52E-06
ENSDARG00000100420	82.61948548	-1.377372695	0.459297668	-2.998867161	0.002709854	0.011793704
ENSDARG00000105953	54.54377151	-1.339479369	0.5299168	-2.527716369	0.011480706	0.038793871
ENSDARG00000051851	300.8868312	-0.803759741	0.295419324	-2.720741926	0.006513559	0.024269994
ENSDARG00000087996	64.86770999	-1.676204255	0.525996408	-3.186721868	0.001438951	0.00685645
ENSDARG00000068187	384.2750752	-1.487696742	0.272313519	-5.463176221	4.68E-08	6.92E-07
ENSDARG00000017010	178.0195352	-1.307625563	0.349894757	-3.737196792	0.000186083	0.001152839
ENSDARG00000038359	141.5169356	-1.062366374	0.406293402	-2.614776336	0.00892859	0.031553385
ENSDARG00000035819	40.63609363	-2.411596349	0.657229104	-3.669338947	0.000243178	0.001458995
ENSDARG00000010332	4.837688394	-5.788441376	2.261498665	-2.559559935	0.010480478	0.035971355
ENSDARG00000103718	872.7768069	-0.545627312	0.220096611	-2.479035503	0.013173819	0.043236168
ENSDARG00000099177	55.40450682	-1.526234107	0.535989025	-2.847509998	0.004406271	0.017560125
ENSDARG00000018312	870.7433805	-1.227483313	0.223554562	-5.490754924	4.00E-08	5.99E-07
ENSDARG00000010925	7.723985612	-3.933770793	1.600944174	-2.457156757	0.014004156	0.045409997
ENSDARG00000099586	137.4267746	-1.436324394	0.38245334	-3.755554586	0.000172958	0.00108165
ENSDARG00000077523	16.92957731	-3.78454531	1.11091031	-3.406706443	0.000657518	0.003507207
ENSDARG00000104256	120.2779078	-1.001829711	0.379761273	-2.638051277	0.008338397	0.029819053
